Tienda,Ticket,Material,Grupo art.,Denominacion 2 del gr.articulos,Producto,Venta,Fecha Vta,Hora Vta,Cantidad,UMB
TIENDA 5,2372915,1300052,260202,Agua - Natural - Bonafont,Producto 23,20.4,04/06/2024,14:00:08,1,PZ
TIENDA 5,2372916,1502091,300622,Botanas - Regionales - Snacks Saludables,Producto 986,31.17,04/06/2024,14:01:49,1,PZ
TIENDA 5,2372916,1501947,300622,Botanas - Regionales - Snacks Saludables,Producto 2378,34,04/06/2024,14:01:49,1,PZ
TIENDA 5,2372916,2500230,5006,Pan y Galletas - Galletas,Producto 462,18.89,04/06/2024,14:01:49,1,PZ
TIENDA 5,2372916,2200208,440204,Lacteos y Embutidos - Lacteos - Batido,Producto 936,20.4,04/06/2024,14:01:49,1,PZ
TIENDA 5,2372917,2500169,5006,Pan y Galletas - Galletas,Producto 1347,19.83,04/06/2024,14:05:19,1,PZ
TIENDA 5,2372917,1102210,220206,Abarrotes - Comestibles - Enlatados,Producto 1184,25.5,04/06/2024,14:05:19,1,PZ
TIENDA 5,2372917,1102210,220206,Abarrotes - Comestibles - Enlatados,Producto 1184,25.5,04/06/2024,14:05:19,1,PZ
TIENDA 5,2372918,2100599,600204,Refrescos - Coca Cola - Sabores,Producto 631,19.35,04/06/2024,14:06:00,1,PZ
TIENDA 5,2372918,2501166,5012,Pan y Galletas - Tostadas,Producto 1074,28.34,04/06/2024,14:06:00,1,PZ
TIENDA 5,2372919,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,14:06:35,1,PZ
TIENDA 5,2372920,2500443,5010,Pan y Galletas - Pan De Caja y Bolleria,Producto 455,42.84,04/06/2024,14:07:49,1,PZ
TIENDA 5,2372920,3000165,600402,Refrescos - Pepsi - Colas,Producto 329,14.95,04/06/2024,14:07:49,1,PZ
TIENDA 5,2372921,3000035,600202,Refrescos - Coca Cola - Colas,Producto 1604,16.27,04/06/2024,14:08:55,1,PZ
TIENDA 5,2372921,1700264,3402,Dulces - Chocolates,Producto 1634,19.83,04/06/2024,14:08:55,1,PZ
TIENDA 5,2372922,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,66.83,04/06/2024,14:09:48,1,PZ
TIENDA 5,2372922,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,14:09:48,1,PZ
TIENDA 5,2372922,1500634,300408,Botanas - Barcel - Maiz,Producto 899,22.66,04/06/2024,14:09:48,1,PZ
TIENDA 5,2372923,1500099,300212,Botanas - Sabritas - Extruidos,Producto 444,70.83,04/06/2024,14:11:28,1,PZ
TIENDA 5,2372923,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,04/06/2024,14:11:28,1,PZ
TIENDA 5,2372924,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,14.5,04/06/2024,14:14:21,1,PZ
TIENDA 5,2372924,4300951,8616,Comida Rapida - Roller,Producto 11,57.6,04/06/2024,14:14:21,2,PZ
TIENDA 5,2372924,1501431,300212,Botanas - Sabritas - Extruidos,Producto 310,21.73,04/06/2024,14:14:21,1,PZ
TIENDA 5,2372925,2000070,4002,Hielo - Hielo,Producto 2365,29.58,04/06/2024,14:14:45,1,PZ
TIENDA 5,2372926,2000070,4002,Hielo - Hielo,Producto 2365,29.58,04/06/2024,14:15:09,1,PZ
TIENDA 5,2372927,3000032,600406,Refrescos - Pepsi - Mineral,Producto 271,14.95,04/06/2024,14:15:24,1,PZ
TIENDA 5,2372928,1600014,320202,Cerveza - Nacional - Pieza,Producto 752,13.19,04/06/2024,14:15:39,1,PZ
TIENDA 5,2372928,1600014,320202,Cerveza - Nacional - Pieza,Producto 752,13.19,04/06/2024,14:15:39,1,PZ
TIENDA 5,2372928,1600014,320202,Cerveza - Nacional - Pieza,Producto 752,13.19,04/06/2024,14:15:39,1,PZ
TIENDA 5,2372928,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,14:15:39,1,PZ
TIENDA 5,2372929,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,04/06/2024,14:16:00,1,PZ
TIENDA 5,2372929,1500318,300408,Botanas - Barcel - Maiz,Producto 1727,21.73,04/06/2024,14:16:00,1,PZ
TIENDA 5,2372929,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,14:16:00,1,PZ
TIENDA 5,2372929,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,14:16:00,1,PZ
TIENDA 5,2372929,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,14:16:00,1,PZ
TIENDA 5,2372929,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,3.52,04/06/2024,14:16:00,1,PZ
TIENDA 5,2372930,1500673,300212,Botanas - Sabritas - Extruidos,Producto 36,29.27,04/06/2024,14:16:50,1,PZ
TIENDA 5,2372931,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,86.17,04/06/2024,14:17:46,6,PZ
TIENDA 5,2372932,1300053,260202,Agua - Natural - Bonafont,Producto 171,24.48,04/06/2024,14:18:02,1,PZ
TIENDA 5,2372933,4301895,8606,Comida Rapida - Empanadas,Producto 1757,20.88,04/06/2024,14:18:37,1,PZ
TIENDA 5,2372933,4301897,8606,Comida Rapida - Empanadas,Producto 1752,20.88,04/06/2024,14:18:37,1,PZ
TIENDA 5,2372933,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,15.39,04/06/2024,14:18:37,1,PZ
TIENDA 5,2372934,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,33.42,04/06/2024,14:20:45,2,PZ
TIENDA 5,2372935,1400622,280202,Bebidas - Te - Te,Producto 49,17.85,04/06/2024,14:21:11,1,PZ
TIENDA 5,2372935,1400531,280202,Bebidas - Te - Te,Producto 130,20.4,04/06/2024,14:21:11,1,PZ
TIENDA 5,2372936,1400622,280202,Bebidas - Te - Te,Producto 49,17.85,04/06/2024,14:21:14,1,PZ
TIENDA 5,2372936,1400531,280202,Bebidas - Te - Te,Producto 130,20.4,04/06/2024,14:21:14,1,PZ
TIENDA 5,2372937,4101315,8204,Bebidas Calientes - Capuchino,Producto 1481,18.46,04/06/2024,14:21:53,1,PZ
TIENDA 5,2372938,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,04/06/2024,14:22:07,1,PZ
TIENDA 5,2372938,1501161,300202,Botanas - Sabritas - Papas,Producto 342,28.34,04/06/2024,14:22:07,1,PZ
TIENDA 5,2372939,3000190,600602,Refrescos - Pe�afiel - Sabores,Producto 319,27.25,04/06/2024,14:22:34,2,PZ
TIENDA 5,2372940,1300093,260204,Agua - Natural - E Pura,Producto 86,18.36,04/06/2024,14:22:38,1,PZ
TIENDA 5,2372941,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,14:22:56,1,PZ
TIENDA 5,2372941,1700396,3406,Dulces - Pastillas Refrescantes,Producto 489,11.33,04/06/2024,14:22:56,1,PZ
TIENDA 5,2372942,3000223,600804,Refrescos - Regionales - Sabores,Producto 1760,18.9,04/06/2024,14:23:41,1,PZ
TIENDA 5,2372942,1300273,260208,Agua - Natural - Otras Marcas,Producto 922,27.54,04/06/2024,14:23:41,2,PZ
TIENDA 5,2372943,1400622,280202,Bebidas - Te - Te,Producto 49,17.85,04/06/2024,14:23:56,1,PZ
TIENDA 5,2372943,1703107,3410,Dulces - Gomitas,Producto 411,29.27,04/06/2024,14:23:56,1,PZ
TIENDA 5,2372943,2502110,5004,Pan y Galletas - Pastelitos,Producto 614,23.61,04/06/2024,14:23:56,1,PZ
TIENDA 5,2372944,3000071,600204,Refrescos - Coca Cola - Sabores,Producto 29,19.35,04/06/2024,14:23:58,1,PZ
TIENDA 5,2372944,1400111,280202,Bebidas - Te - Te,Producto 1818,16.27,04/06/2024,14:23:58,1,PZ
TIENDA 5,2372945,1400801,280202,Bebidas - Te - Te,Producto 317,20.4,04/06/2024,14:24:52,1,PZ
TIENDA 5,2372945,1700998,3410,Dulces - Gomitas,Producto 1615,10.39,04/06/2024,14:24:52,1,PZ
TIENDA 5,2372946,1500307,300214,Botanas - Sabritas - Semillas y Cacahuates,Producto 1773,30.22,04/06/2024,14:24:58,1,PZ
TIENDA 5,2372946,4101297,8202,Bebidas Calientes - Americano,Producto 177,20.23,04/06/2024,14:24:58,1,PZ
TIENDA 5,2372947,1501920,300214,Botanas - Sabritas - Semillas y Cacahuates,Producto 513,24.55,04/06/2024,14:25:27,1,PZ
TIENDA 5,2372947,1701910,3402,Dulces - Chocolates,Producto 2385,28.34,04/06/2024,14:25:27,1,PZ
TIENDA 5,2372948,1500634,300408,Botanas - Barcel - Maiz,Producto 899,22.66,04/06/2024,14:25:52,1,PZ
TIENDA 5,2372948,2500610,5004,Pan y Galletas - Pastelitos,Producto 187,34,04/06/2024,14:25:52,1,PZ
TIENDA 5,2372949,2500496,5006,Pan y Galletas - Galletas,Producto 847,21.73,04/06/2024,14:26:07,1,PZ
TIENDA 5,2372949,1701722,3402,Dulces - Chocolates,Producto 1478,21.73,04/06/2024,14:26:07,1,PZ
TIENDA 5,2372949,1701945,3402,Dulces - Chocolates,Producto 1013,21.73,04/06/2024,14:26:07,1,PZ
TIENDA 5,2372950,3000520,600202,Refrescos - Coca Cola - Colas,Producto 1742,16.71,04/06/2024,14:26:38,1,PZ
TIENDA 5,2372951,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,14:27:22,1,PZ
TIENDA 5,2372951,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,98.48,04/06/2024,14:27:22,6,PZ
TIENDA 5,2372952,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,14:27:30,1,PZ
TIENDA 5,2372952,1700496,3404,Dulces - Goma De Mascar,Producto 306,11.73,04/06/2024,14:27:30,1,PZ
TIENDA 5,2372952,1700406,3406,Dulces - Pastillas Refrescantes,Producto 62,11.33,04/06/2024,14:27:30,1,PZ
TIENDA 5,2372953,1700531,3402,Dulces - Chocolates,Producto 1798,25.5,04/06/2024,14:29:53,1,PZ
TIENDA 5,2372954,1300094,260204,Agua - Natural - E Pura,Producto 37,19.89,04/06/2024,14:34:13,1,PZ
TIENDA 5,2372954,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,31.62,04/06/2024,14:34:13,1,PZ
TIENDA 5,2372955,1300094,260204,Agua - Natural - E Pura,Producto 37,19.89,04/06/2024,14:34:51,1,PZ
TIENDA 5,2372955,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,04/06/2024,14:34:51,1,PZ
TIENDA 5,2372956,1400623,280202,Bebidas - Te - Te,Producto 1515,17.85,04/06/2024,14:36:04,1,PZ
TIENDA 5,2372956,1300052,260202,Agua - Natural - Bonafont,Producto 23,20.4,04/06/2024,14:36:04,1,PZ
TIENDA 5,2372956,4301893,8606,Comida Rapida - Empanadas,Producto 1765,21.98,04/06/2024,14:36:04,1,PZ
TIENDA 5,2372956,4301891,8606,Comida Rapida - Empanadas,Producto 1764,21.98,04/06/2024,14:36:04,1,PZ
TIENDA 5,2372957,3500840,7002,Tabaco - Tabacos Bat,Producto 1397,41.33,04/06/2024,14:36:39,1,PZ
TIENDA 5,2372958,2500452,5010,Pan y Galletas - Pan De Caja y Bolleria,Producto 538,53.04,04/06/2024,14:37:04,1,PZ
TIENDA 5,2372959,2000070,4002,Hielo - Hielo,Producto 2365,29.58,04/06/2024,14:38:49,1,PZ
TIENDA 5,2372959,1600145,320202,Cerveza - Nacional - Pieza,Producto 781,63.31,04/06/2024,14:38:49,6,PZ
TIENDA 5,2372960,3000010,600206,Refrescos - Coca Cola - Mineral,Producto 26,21.98,04/06/2024,14:39:23,1,PZ
TIENDA 5,2372960,3000010,600206,Refrescos - Coca Cola - Mineral,Producto 26,21.98,04/06/2024,14:39:23,1,PZ
TIENDA 5,2372960,1500558,300208,Botanas - Sabritas - Maiz,Producto 2043,21.73,04/06/2024,14:39:23,1,PZ
TIENDA 5,2372961,1500104,300212,Botanas - Sabritas - Extruidos,Producto 292,15.11,04/06/2024,14:40:42,1,PZ
TIENDA 5,2372961,1500684,300208,Botanas - Sabritas - Maiz,Producto 890,29.27,04/06/2024,14:40:42,1,PZ
TIENDA 5,2372961,1501165,300212,Botanas - Sabritas - Extruidos,Producto 277,21.73,04/06/2024,14:40:42,1,PZ
TIENDA 5,2372961,1300039,260406,Agua - Saborizada - Be Light,Producto 167,15.83,04/06/2024,14:40:42,1,PZ
TIENDA 5,2372961,1700149,3402,Dulces - Chocolates,Producto 151,7.56,04/06/2024,14:40:42,1,PZ
TIENDA 5,2372961,1700149,3402,Dulces - Chocolates,Producto 151,7.56,04/06/2024,14:40:42,1,PZ
TIENDA 5,2372961,1701608,3404,Dulces - Goma De Mascar,Producto 1728,21.98,04/06/2024,14:40:42,1,PZ
TIENDA 5,2372962,2502222,5006,Pan y Galletas - Galletas,Producto 983,30.22,04/06/2024,14:41:14,1,PZ
TIENDA 5,2372962,2200203,440208,Lacteos y Embutidos - Lacteos - Leche Saborizada,Producto 1414,27.54,04/06/2024,14:41:14,1,PZ
TIENDA 5,2372962,3500860,7004,Tabaco - Tabacos Pm,Producto 466,29.9,04/06/2024,14:41:14,1,PZ
TIENDA 5,2372963,1703372,3404,Dulces - Goma De Mascar,Producto 87,13.19,04/06/2024,14:42:03,1,PZ
TIENDA 5,2372963,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,04/06/2024,14:42:03,1,PZ
TIENDA 5,2372964,3500086,7008,Tabaco - Encendedores y Cerillos,Producto 47,10.55,04/06/2024,14:42:12,1,PZ
TIENDA 5,2372965,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,04/06/2024,14:42:38,1,PZ
TIENDA 5,2372966,2500536,5006,Pan y Galletas - Galletas,Producto 150,27.39,04/06/2024,14:43:24,1,PZ
TIENDA 5,2372966,2500931,5006,Pan y Galletas - Galletas,Producto 238,17.94,04/06/2024,14:43:24,1,PZ
TIENDA 5,2372966,1400541,280602,Bebidas - Isotonicos - Isotonicos,Producto 1607,28.14,04/06/2024,14:43:24,1,PZ
TIENDA 5,2372967,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,04/06/2024,14:44:10,1,PZ
TIENDA 5,2372967,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,66.83,04/06/2024,14:44:10,1,PZ
TIENDA 5,2372968,1300094,260204,Agua - Natural - E Pura,Producto 37,19.89,04/06/2024,14:44:35,1,PZ
TIENDA 5,2372968,2502219,5006,Pan y Galletas - Galletas,Producto 225,30.22,04/06/2024,14:44:35,1,PZ
TIENDA 5,2372969,1700149,3402,Dulces - Chocolates,Producto 151,7.56,04/06/2024,14:45:21,1,PZ
TIENDA 5,2372969,1700149,3402,Dulces - Chocolates,Producto 151,7.56,04/06/2024,14:45:21,1,PZ
TIENDA 5,2372969,1700149,3402,Dulces - Chocolates,Producto 151,7.56,04/06/2024,14:45:21,1,PZ
TIENDA 5,2372969,4101314,8204,Bebidas Calientes - Capuchino,Producto 100,26.38,04/06/2024,14:45:21,1,PZ
TIENDA 5,2372970,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,04/06/2024,14:45:47,1,PZ
TIENDA 5,2372971,1703107,3410,Dulces - Gomitas,Producto 411,29.27,04/06/2024,14:46:16,1,PZ
TIENDA 5,2372971,1700003,3410,Dulces - Gomitas,Producto 412,29.27,04/06/2024,14:46:16,1,PZ
TIENDA 5,2372972,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,14:46:45,1,PZ
TIENDA 5,2372973,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,14:47:24,1,PZ
TIENDA 5,2372974,2500506,5002,Pan y Galletas - Pan,Producto 55,9.45,04/06/2024,14:49:21,1,PZ
TIENDA 5,2372974,1701212,3406,Dulces - Pastillas Refrescantes,Producto 325,11.33,04/06/2024,14:49:21,1,PZ
TIENDA 5,2372975,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,04/06/2024,14:50:04,1,PZ
TIENDA 5,2372976,4300951,8616,Comida Rapida - Roller,Producto 11,29.9,04/06/2024,14:50:52,1,PZ
TIENDA 5,2372976,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,15.83,04/06/2024,14:50:52,1,PZ
TIENDA 5,2372976,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,14:50:52,1,PZ
TIENDA 5,2372976,1502015,300402,Botanas - Barcel - Papas,Producto 1122,37.78,04/06/2024,14:50:52,1,PZ
TIENDA 5,2372977,2100512,4202,Jugos - Nectar,Producto 1447,19.89,04/06/2024,14:51:34,1,PZ
TIENDA 5,2372977,1400801,280202,Bebidas - Te - Te,Producto 317,20.4,04/06/2024,14:51:34,1,PZ
TIENDA 5,2372978,4302485,8606,Comida Rapida - Empanadas,Producto 1758,41.77,04/06/2024,14:52:25,2,PZ
TIENDA 5,2372978,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,15.39,04/06/2024,14:52:25,1,PZ
TIENDA 5,2372978,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,14:52:25,1,PZ
TIENDA 5,2372978,1700925,3408,Dulces - Enchilados,Producto 216,7.56,04/06/2024,14:52:25,1,PZ
TIENDA 5,2372978,1700925,3408,Dulces - Enchilados,Producto 216,7.56,04/06/2024,14:52:25,1,PZ
TIENDA 5,2372979,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,04/06/2024,14:52:59,1,PZ
TIENDA 5,2372980,1703305,3410,Dulces - Gomitas,Producto 305,23.61,04/06/2024,14:53:45,1,PZ
TIENDA 5,2372980,1701172,3414,Dulces - Paletas,Producto 1334,9.45,04/06/2024,14:53:45,2,PZ
TIENDA 5,2372980,1701172,3414,Dulces - Paletas,Producto 1334,6.61,04/06/2024,14:53:45,1,PZ
TIENDA 5,2372980,3500100,7002,Tabaco - Tabacos Bat,Producto 624,72.1,04/06/2024,14:53:45,1,PZ
TIENDA 5,2372980,3500100,7002,Tabaco - Tabacos Bat,Producto 624,72.1,04/06/2024,14:53:45,1,PZ
TIENDA 5,2372980,2500536,5006,Pan y Galletas - Galletas,Producto 150,27.39,04/06/2024,14:53:45,1,PZ
TIENDA 5,2372981,2200278,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 1405,8.16,04/06/2024,14:54:11,1,PZ
TIENDA 5,2373061,3000115,600204,Refrescos - Coca Cola - Sabores,Producto 654,42.65,04/06/2024,16:26:30,1,PZ
TIENDA 5,2373061,2500751,5012,Pan y Galletas - Tostadas,Producto 1517,44.88,04/06/2024,16:26:30,1,PZ
TIENDA 5,2373062,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,16:26:47,1,PZ
TIENDA 5,2373063,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,04/06/2024,16:32:57,1,PZ
TIENDA 5,2373064,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,16:33:35,1,PZ
TIENDA 5,2373065,3500086,7008,Tabaco - Encendedores y Cerillos,Producto 47,10.55,04/06/2024,16:33:51,1,PZ
TIENDA 5,2373066,1701761,3404,Dulces - Goma De Mascar,Producto 613,19.35,04/06/2024,16:35:51,1,PZ
TIENDA 5,2373067,2200294,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 1120,22.44,04/06/2024,16:42:14,1,PZ
TIENDA 5,2373068,3000704,600204,Refrescos - Coca Cola - Sabores,Producto 56,28.14,04/06/2024,16:42:47,1,PZ
TIENDA 5,2373069,3000490,600402,Refrescos - Pepsi - Colas,Producto 192,14.95,04/06/2024,16:44:25,1,PZ
TIENDA 5,2373070,1500402,300212,Botanas - Sabritas - Extruidos,Producto 1307,70.83,04/06/2024,16:47:13,1,PZ
TIENDA 5,2373070,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,80.9,04/06/2024,16:47:13,2,PZ
TIENDA 5,2373071,1600870,320202,Cerveza - Nacional - Pieza,Producto 917,72.98,04/06/2024,16:47:34,4,PZ
TIENDA 5,2373072,2000070,4002,Hielo - Hielo,Producto 2365,29.58,04/06/2024,16:47:51,1,PZ
TIENDA 5,2373073,3000115,600204,Refrescos - Coca Cola - Sabores,Producto 654,42.65,04/06/2024,16:48:27,1,PZ
TIENDA 5,2373074,1300273,260208,Agua - Natural - Otras Marcas,Producto 922,27.54,04/06/2024,16:49:28,2,PZ
TIENDA 5,2373074,1300273,260208,Agua - Natural - Otras Marcas,Producto 922,27.54,04/06/2024,16:49:28,2,PZ
TIENDA 5,2373074,1300273,260208,Agua - Natural - Otras Marcas,Producto 922,16.83,04/06/2024,16:49:28,1,PZ
TIENDA 5,2373075,1800273,280602,Bebidas - Isotonicos - Isotonicos,Producto 467,22.44,04/06/2024,16:51:01,1,PZ
TIENDA 5,2373075,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,22.44,04/06/2024,16:51:01,1,PZ
TIENDA 5,2372982,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,14:55:51,1,PZ
TIENDA 5,2372982,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,14:55:51,1,PZ
TIENDA 5,2372983,1300099,260204,Agua - Natural - E Pura,Producto 185,15.81,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,1300099,260204,Agua - Natural - E Pura,Producto 185,15.81,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,1300099,260204,Agua - Natural - E Pura,Producto 185,15.81,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,1300099,260204,Agua - Natural - E Pura,Producto 185,15.81,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,2000070,4002,Hielo - Hielo,Producto 2365,29.58,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,1500155,300402,Botanas - Barcel - Papas,Producto 486,64.22,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,1701643,3418,Dulces - Dulces Regionales,Producto 1878,10.39,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,1701643,3418,Dulces - Dulces Regionales,Producto 1878,10.39,04/06/2024,14:56:04,1,PZ
TIENDA 5,2372983,1600186,320402,Cerveza - Importada - Pieza,Producto 827,117.83,04/06/2024,14:56:04,6,PZ
TIENDA 5,2372984,1300061,260404,Agua - Saborizada - Juizzy,Producto 987,22.44,04/06/2024,14:56:38,1,PZ
TIENDA 5,2372984,2500731,5006,Pan y Galletas - Galletas,Producto 456,17,04/06/2024,14:56:38,1,PZ
TIENDA 5,2372985,1701010,3406,Dulces - Pastillas Refrescantes,Producto 215,47.23,04/06/2024,14:57:31,1,PZ
TIENDA 5,2372985,1701010,3406,Dulces - Pastillas Refrescantes,Producto 215,47.23,04/06/2024,14:57:31,1,PZ
TIENDA 5,2372985,1701010,3406,Dulces - Pastillas Refrescantes,Producto 215,47.23,04/06/2024,14:57:31,1,PZ
TIENDA 5,2372985,1700928,3408,Dulces - Enchilados,Producto 373,9.45,04/06/2024,14:57:31,1,PZ
TIENDA 5,2372986,1300273,260208,Agua - Natural - Otras Marcas,Producto 922,16.83,04/06/2024,14:58:01,1,PZ
TIENDA 5,2372987,1400035,280602,Bebidas - Isotonicos - Isotonicos,Producto 109,42.21,04/06/2024,14:58:23,2,PZ
TIENDA 5,2372988,1300094,260204,Agua - Natural - E Pura,Producto 37,19.89,04/06/2024,14:58:57,1,PZ
TIENDA 5,2372988,1300273,260208,Agua - Natural - Otras Marcas,Producto 922,16.83,04/06/2024,14:58:57,1,PZ
TIENDA 5,2372989,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,04/06/2024,14:59:01,1,PZ
TIENDA 5,2372989,1500151,300402,Botanas - Barcel - Papas,Producto 685,27.86,04/06/2024,14:59:01,1,PZ
TIENDA 5,2372990,1101044,220208,"Abarrotes - Comestibles - Caf�, Leches y Sustitutos",Producto 1313,9.91,04/06/2024,14:59:51,1,PZ
TIENDA 5,2372990,1101044,220208,"Abarrotes - Comestibles - Caf�, Leches y Sustitutos",Producto 1313,9.91,04/06/2024,14:59:51,1,PZ
TIENDA 5,2372990,1101044,220208,"Abarrotes - Comestibles - Caf�, Leches y Sustitutos",Producto 1313,9.91,04/06/2024,14:59:51,1,PZ
TIENDA 5,2372990,1501127,300408,Botanas - Barcel - Maiz,Producto 158,26.92,04/06/2024,14:59:51,1,PZ
TIENDA 5,2372991,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,04/06/2024,15:00:34,1,PZ
TIENDA 5,2372991,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,66.83,04/06/2024,15:00:34,1,PZ
TIENDA 5,2372991,1501500,300402,Botanas - Barcel - Papas,Producto 508,27.86,04/06/2024,15:00:34,1,PZ
TIENDA 5,2372991,2100051,4208,Jugos - Bebida Refrescante,Producto 195,21.42,04/06/2024,15:00:34,1,PZ
TIENDA 5,2372991,2501161,5006,Pan y Galletas - Galletas,Producto 104,22.66,04/06/2024,15:00:34,1,PZ
TIENDA 5,2372992,2501146,5006,Pan y Galletas - Galletas,Producto 1101,10.2,04/06/2024,15:03:35,1,PZ
TIENDA 5,2372992,3000125,600804,Refrescos - Regionales - Sabores,Producto 1416,14.5,04/06/2024,15:03:35,1,PZ
TIENDA 5,2372993,1900520,380208,Helados - Holanda - Sandwich Helado,Producto 600,26.52,04/06/2024,15:05:10,1,PZ
TIENDA 5,2372994,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,04/06/2024,15:06:10,1,PZ
TIENDA 5,2372994,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,04/06/2024,15:06:10,1,PZ
TIENDA 5,2372994,4302420,8666,COMIDA RAPIDA - BAKES,Producto 855,69.46,04/06/2024,15:06:10,1,PZ
TIENDA 5,2372994,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,31.62,04/06/2024,15:06:10,1,PZ
TIENDA 5,2372994,1300056,260202,Agua - Natural - Bonafont,Producto 154,17.34,04/06/2024,15:06:10,1,PZ
TIENDA 5,2372994,1400541,280602,Bebidas - Isotonicos - Isotonicos,Producto 1607,28.14,04/06/2024,15:06:10,1,PZ
TIENDA 5,2372995,4101299,8202,Bebidas Calientes - Americano,Producto 33,23.75,04/06/2024,15:07:40,1,PZ
TIENDA 5,2372995,2500930,5006,Pan y Galletas - Galletas,Producto 162,17.94,04/06/2024,15:07:40,1,PZ
TIENDA 5,2372995,3500930,7004,Tabaco - Tabacos Pm,Producto 280,65.07,04/06/2024,15:07:40,1,PZ
TIENDA 5,2372996,1400623,280202,Bebidas - Te - Te,Producto 1515,17.85,04/06/2024,15:08:51,1,PZ
TIENDA 5,2372996,1300039,260406,Agua - Saborizada - Be Light,Producto 167,15.83,04/06/2024,15:08:51,1,PZ
TIENDA 5,2372996,1501164,300202,Botanas - Sabritas - Papas,Producto 386,29.27,04/06/2024,15:08:51,1,PZ
TIENDA 5,2372996,2999993,600404,Refrescos - Pepsi - Sabores,Producto 1731,17.15,04/06/2024,15:08:51,1,PZ
TIENDA 5,2372996,1300093,260204,Agua - Natural - E Pura,Producto 86,18.36,04/06/2024,15:08:51,1,PZ
TIENDA 5,2372996,1300039,260406,Agua - Saborizada - Be Light,Producto 167,15.83,04/06/2024,15:08:51,1,PZ
TIENDA 5,2372997,2800187,560406,Recargas - Datos - Telcel Paquete,Producto 722,263.79,04/06/2024,15:09:24,1,SER
TIENDA 5,2372998,2800184,560406,Recargas - Datos - Telcel Paquete,Producto 65,87.93,04/06/2024,15:10:05,1,SER
